c0,c1,c2,c3,c4,c5,label
-18.425,0.3479999999999839,-2.5052473650462406,0.0986883092645944,-0.4838913666908834,0.16196851677968696,0
-19.514999999999993,1.507999999999993,-2.403375597178315,0.3520986039456301,-0.5899707752178113,0.0788030778017711,0
-21.109999999999996,-0.9240000000000403,-2.535054092827923,0.007621122412163599,-0.5853664979607724,0.16007453129521892,0
-20.440000000000005,1.6959999999999855,-2.4987993787340947,0.3578541256416507,-0.5023206170651686,-0.026394987394630188,0
-15.069999999999997,0.6000000000000814,-2.1549026880091753,-0.09369613621930158,-0.9395834701058344,0.48973188138927193,0
-20.294999999999998,-4.8540000000000365,-2.457531478936326,0.39125419176694115,-0.5207142695292234,-0.06963151892295082,0
-21.185000000000006,-5.35,-2.5316114197122768,0.25872186816137255,-0.5072471279324128,-0.023152488581094404,0
-22.885,0.5500000000000274,-2.598334289148073,-0.10109919436872693,-0.8801404387371196,0.42443875296136935,0
-26.419999999999998,-3.541999999999951,-2.7882471864196767,0.2715507669351227,-0.6677427205965862,0.003742373537457548,0
-29.334999999999994,0.5740000000000025,-2.8589465795780376,0.10955271335290609,-0.8467031959801314,0.0907619276038893,0
-27.78,0.7500000000000364,-2.877576077918695,-0.028165918666813658,-0.8220537930749838,0.12880729081605957,0
-21.725,-2.068000000000011,-2.7946108066195503,-0.07317610343791518,-0.8164108620880861,0.2220607560691009,0
-22.710000000000004,0.2479999999999949,-2.6047845709054562,0.16924834135723282,-0.5075176367853962,0.057756788406031115,0
-25.379999999999995,1.2959999999999985,-2.660228030930205,0.3183289945521798,-0.7067711740967421,0.04026970425796338,0
-24.604999999999997,1.8360000000000207,-2.7084562370947713,0.1448296631903283,-0.725087463623025,0.14903327414478393,0
-23.394999999999992,-0.08000000000000629,-2.723498645570627,0.33109259485052944,-0.7503942567301473,0.15209516106440693,0
-23.684999999999995,-0.7159999999999611,-2.730425371819337,-0.05534781029882192,-0.8447727047482501,0.19216021223787133,0
-26.27,2.0559999999999876,-2.7219475218752507,0.06644162176550589,-0.6312832474826588,0.08112987049867532,0
-23.69,0.5700000000000367,-2.7016547034972707,0.10234024340085524,-0.6234405813468317,0.1071394232359544,0
-20.120000000000005,-5.981999999999938,-2.6122796870272533,0.3715309624188538,-0.5786505969072377,0.03436384758064603,0
-22.96000000000001,-0.751999999999974,-2.540811951466011,0.3368434137879306,-0.4316887529294478,-0.10384591760396432,0
-25.375,-2.1100000000000296,-2.5961168269388173,0.08580038128250574,-0.9775272323800999,0.35471860907333314,0
-26.695,-1.304000000000018,-2.7482838223623465,0.3173128661341832,-0.7577184594550539,-0.02311698842221323,0
-24.279999999999994,-1.097999999999998,-2.7837156682581212,-0.029875282778513684,-0.831950175296721,0.26545252664217794,0
-25.065,9.530000000000019,-2.6296822857998903,0.16024895031200273,-0.908250546115218,0.4316035352728762,0
-25.03,-1.738000000000019,-2.6532077416034836,0.23318027080913045,-0.5641091989416155,-0.03897673726126406,0
-21.87500000000001,-6.411999999999997,-2.7013067042531467,0.20912584136804083,-0.6035355416589158,-0.012043033355573102,0
-20.845000000000002,-1.5580000000000238,-2.5278932779480736,0.31686199453686087,-0.5247179987823595,0.011795585768752719,0
-23.23,-7.364,-2.4845786666428644,0.3890239471299691,-0.596128787290661,-0.13912035355886723,0
-26.64999999999999,2.588000000000016,-2.733450628446361,-0.03476917892994553,-0.7414348958284628,0.11854358909557647,0
-23.38000000000001,4.234,-2.65400985342443,0.1883910186383348,-0.6327567024767798,0.11954017599234525,0
-21.345,2.785999999999995,-2.52607927179648,0.2682699448833477,-0.6140093131822264,0.10641164914898743,0
-22.200000000000006,-2.288000000000042,-2.513725965415317,0.144934003483961,-0.6264672721237827,0.055519546747029566,0
-22.375000000000004,0.7760000000000051,-2.527780283258055,0.0002443439948118165,-0.5694418656040772,0.12878467830387402,0
-19.36,-4.585999999999981,-2.512860833394886,0.20179543521765175,-0.9812067615528929,-0.06945630799387154,0
-19.395,-1.0399999999999938,-2.603959869088782,-0.05819669126295765,-0.8078041710887605,0.1707068022847574,0
-24.959999999999994,-1.7319999999999345,-2.64048328318776,0.12728009218208358,-0.6965664032128174,0.06458646038746635,0
-22.674999999999997,2.221999999999971,-2.590200287005795,0.22307516001760158,-0.5667791963542759,0.022761459912900555,0
-19.19,-0.6779999999999857,-2.5152275432350395,0.1943728481047005,-0.4303399959740992,0.10558477768638139,0
-14.319999999999999,-2.4180000000000437,-2.239504417317532,0.09864361853360132,-0.9318866746056385,0.18875478264181086,0
-23.284999999999993,-4.671999999999983,-2.5033175886697885,0.32229267824965446,-0.589779354267025,-0.10156659347824908,0
-23.52,5.060000000000004,-2.5034280411634926,0.23850331592649374,-0.804075948211911,0.28695090598683687,0
-23.56500000000001,1.2439999999999793,-2.484678873088557,0.3575346617559473,-0.7060937749699224,0.021976953259919097,0
-24.239999999999988,2.837999999999984,-2.4626715915273865,-0.05918395732911131,-0.9372382238626895,0.41868137202078176,0
-25.299999999999994,0.9579999999999682,-2.6711746030464756,-0.05371044232474767,-0.6884799459329498,0.13212861611145985,0
-18.380000000000003,0.16800000000005344,-2.4924915763702873,0.18320423818272194,-0.5360088202171908,0.1517536985960862,0
-15.14,-3.898000000000045,-2.2472954973627313,0.1374692490070568,-0.6094472287457455,0.2725904142667851,0
-18.339999999999996,-4.989999999999985,-2.3356007503684695,0.12739646639564997,-0.36288838017872965,0.02970521089719969,0
-17.575000000000003,-3.321999999999975,-2.3579838719545196,-0.05132097121303058,-0.33013455365311917,0.11308027796508806,0
-13.884999999999998,-4.357999999999996,-2.2582993793541495,0.18932101237258486,-0.18247434107922167,-0.00408946257200201,0
-12.709999999999997,-0.6280000000000086,-2.1427129994391265,-0.005448248899711784,-0.21720844433735628,0.1534952968294451,0
-14.874999999999993,-2.396000000000032,-2.2331563456110866,0.03178196671847824,-0.3466668662893786,0.10244364667412693,0
-14.68,-2.1479999999999597,-2.3547883075645037,-0.09043899632435357,-0.4842848858861544,0.1137355052100361,0
-12.494999999999994,-3.7919999999999883,-2.1764215963856994,0.39145763846300535,-0.1766709642850351,-0.05175970641481664,0
-13.694999999999997,0.10799999999999343,-2.1914745865873266,0.025844069982584997,-0.3595948778990087,0.16793129917934987,0
-19.170000000000005,-5.457999999999979,-2.350800756946283,0.2812642641924575,-0.4499279181078863,-0.09178628900625822,0
-19.605000000000004,-1.333999999999989,-2.4092772867999104,0.3804694643685921,-0.43554614180988593,-0.08665600609917211,0
-17.834999999999997,-3.7039999999999864,-2.385038406081578,0.36570588298526063,-0.30280198090245003,-0.09855087989399175,0
-18.125,-0.8920000000000359,-2.301546354053993,0.386835813895034,-0.3834583803129791,-0.11359847906920059,0
-18.464999999999996,1.4839999999999742,-2.3686704354966075,-0.060075201311931094,-0.5489376846025702,0.17163520945146327,0
-17.860000000000003,-2.22799999999999,-2.4111979502365797,0.08784295274691394,-0.4751661371434128,0.12928452165397844,0
-15.975000000000003,-3.5620000000000367,-2.4048167860298904,0.22796421318312382,-0.46009481010830755,0.10974979107841205,0
-17.130000000000003,-1.9299999999999633,-2.3109373247333336,0.07545436767790822,-0.2875459262969978,0.0766499402099374,0
-21.685000000000006,-3.277999999999972,-2.511014922153828,0.01962331567767552,-0.48505097119455737,0.07263081729262663,0
-16.520000000000003,-1.744000000000006,-2.528511135748068,0.031508420878704105,-0.8114211904632582,0.2788241598287213,0
-21.430000000000007,-0.4200000000000008,-2.5645630099896715,0.019735878809239854,-0.4829784167528631,0.1470529998768009,0
-21.185000000000002,-1.1640000000000583,-2.485484494469907,0.21503944754186796,-0.5893858002605745,0.06891470184471607,0
-18.890000000000004,3.8359999999999683,-2.442340065590593,-0.16762044148836774,-0.8596964761444167,0.15458150810784338,0
-19.369999999999997,7.850000000000016,-2.500846824030721,0.15301733816507407,-0.7143194992989121,0.40830331348751286,0
-19.97500000000001,-4.635999999999953,-2.3988646499922472,0.4128038433122884,-0.5649185120810644,-0.05012386454695272,0
-24.430000000000003,-0.11399999999997412,-2.6173183600727743,0.020674377245864666,-0.5611088667875321,0.11700804352052208,0
-21.979999999999997,-2.822000000000056,-2.6912436071383548,0.297228227156668,-0.4921358421978887,-0.007236307200106822,0
-18.534999999999997,-0.615999999999997,-2.560057994114636,0.05468292377000017,-0.5191937719979863,0.1480668976189383,0
-16.770000000000003,-2.0880000000000285,-2.296318430175715,0.21769818832380483,-0.266969201189841,-0.02518056402917896,0
-19.76,-6.06999999999999,-2.4334188739883214,0.1888417461002105,-0.9547912314034961,-0.13222503970213076,0
-22.250000000000004,3.064000000000042,-2.6323327320721646,0.18443182619083798,-0.8298966935549882,0.3348101924327759,0
-23.369999999999987,-1.9260000000000055,-2.696217019799149,0.2737464773052709,-0.696450666840669,0.07895602746502312,0
-23.970000000000006,-1.1340000000000021,-2.5524226024690857,0.41304566106391705,-0.6926671018802866,-0.04000362537039911,0
-25.84499999999999,6.422000000000001,-2.6020819918639786,0.061942616005026534,-0.8762567790315462,0.41099705830990885,0
-23.820000000000004,0.5179999999999723,-2.6559681955387235,0.36424693363543115,-0.5948915678442592,-0.019745443450662842,0
-16.229999999999997,1.0699999999999754,-2.469187899388519,0.09264148919465671,-0.6792403217821054,0.27013595782962213,0
-16.450000000000006,-2.5479999999999814,-2.400583404061463,0.16188221172035733,-0.665824671047371,0.08259889165041367,0
-19.295,-2.2799999999999674,-2.440205115226771,0.25245186742336906,-0.48538951414093845,0.03060950864942123,0
-17.765,-3.5799999999999983,-2.4733436167332123,0.2931253202711359,-0.3852970834344228,0.027514378681611332,0
-18.849999999999994,-2.505999999999986,-2.4405689977348577,0.06787561814861212,-0.33636074844619407,0.09949007627698322,0
-19.494999999999994,-2.5700000000000234,-2.443635988220839,0.3413870307843579,-0.42066926565495777,-0.08508171583791524,0
-17.415,-1.4719999999999462,-2.4502605823710812,0.0920643355918496,-0.29590759918038595,0.0821031060845903,0
-17.65,-0.6820000000000324,-2.3984721942794556,-0.07902411782000673,-0.679554127944808,0.3536832623271341,0
-20.685000000000002,-1.8800000000000168,-2.4606275239400612,-0.07406723894050425,-0.8928167393716331,0.2992889301240717,0
-22.29000000000001,-0.223999999999978,-2.6013381904644817,0.14553184317073511,-0.8283078928741787,0.2442291819748483,0
-17.674999999999997,2.7220000000000093,-2.484241893230161,-0.09778782899563283,-1.014851350158189,0.4131023514643086,0
-21.270000000000003,-0.6680000000000206,-2.669761080434547,0.14967706362417635,-0.6802861557928752,0.17110536517873293,0
-23.154999999999998,-1.5159999999999867,-2.626920384890764,0.2225935480665821,-0.8418125944585858,0.17812469793564414,0
-22.245,2.4479999999999924,-2.6252668149996365,0.019770013550506872,-0.3913027687729826,0.09837523552525142,0
-15.775,-1.813999999999961,-2.495262439713447,0.14782334327218863,-0.5561018025554069,0.24438895901542101,0
-18.805,4.023999999999983,-2.270765390553316,0.09664338784473957,-0.625662504785875,0.4317402786007173,0
-20.990000000000002,-4.1760000000000215,-2.546525911629332,0.19126549568120638,-0.6446336565528302,0.042688241509741355,0
-17.68499999999999,-1.4059999999999757,-2.5368963160784346,0.24608608613733074,-0.4965033839616317,0.11288391274011253,0
-17.194999999999997,-3.222000000000003,-2.4480328551861974,0.2378595384133863,-0.3071787222557765,0.03937665796446868,0
-19.415,-2.539999999999999,-2.4992418697259797,0.18553451578362753,-0.5200985472304371,0.058510061589904176,0
-20.655000000000005,-1.826000000000029,-2.526103220156793,0.21117768804459666,-0.3851281163409134,-0.040992473532029755,0
-16.879999999999995,-4.63599999999998,-2.4866748102814875,0.16558196846810455,-0.2556993206166489,0.0025836695059567355,0
-18.429999999999996,-1.77599999999999,-2.4715344012061053,0.24071622490898065,-0.332168429965626,0.0020117852723056263,0
-17.020000000000003,-1.2099999999999955,-2.378431780361638,-0.05143305560069235,-0.8522276205545776,0.27994143495022733,0
-21.190000000000005,-3.3879999999999386,-2.5796325529862956,0.2742993065964025,-0.6242866199025702,0.014478483362690834,0
-19.595000000000002,-2.0440000000000396,-2.543531868436644,0.3236892108089611,-0.5469616979428837,0.06405107377353425,0
-20.165000000000003,-1.797999999999969,-2.4712022457661633,0.3042439022576662,-0.48371343257772265,-0.00869014393592178,0
-22.085000000000004,-1.8859999999999992,-2.5353987767325377,-0.019718582516458635,-0.437618313805058,0.1301693942563103,0
-19.635,4.582000000000011,-2.51431353553652,0.024839928805089586,-0.4385334841589787,0.11933404297470988,0
-17.485,-1.6359999999999744,-2.4321816608771982,0.25529441618167187,-0.30100191077672317,-0.04017062206756327,0
-19.289999999999992,-1.6459999999999813,-2.443843745812539,0.1474003812450115,-0.4102054791074818,0.04675097700775084,0
-22.145000000000003,3.874000000000012,-2.4939976959340067,0.054393669716666815,-0.8395388734335951,0.33413435273636194,0
-23.250000000000004,4.703999999999993,-2.650425960529281,0.0635056055563545,-0.5499447976573036,0.12521527381190398,0
-16.420000000000005,4.811999999999974,-2.2989642698577697,0.23004865699931298,-0.48970764075332507,0.3049348632299585,0
-16.339999999999996,1.2979999999999938,-2.207208968819999,-0.0009198427133911149,-0.49826014560375215,0.32513468327581113,0
-23.474999999999998,-2.200000000000002,-2.6314946460652213,0.09584761744515904,-0.5717134750097081,0.10588123891491108,0
-20.64000000000001,3.3579999999999472,-2.4951574927894913,0.3547341783171241,-0.41221790956893267,-0.06562508530191492,0
-20.350000000000005,-1.5979999999999794,-2.531811752545837,0.17570049834031895,-0.45662639080855416,0.09381309935478642,0
-21.955000000000002,4.248000000000004,-2.478798331250325,0.07284218372834673,-0.6807642931648599,0.2976408160705742,0
-25.804999999999993,-1.4019999999999815,-2.7241559221816476,0.25226479027584026,-0.691596975375904,0.015207098468474133,0
-19.17,4.429999999999984,-2.371194572834934,-0.11196860193064143,-0.8619337687299211,0.5381784252271395,0
-20.205000000000005,-0.9739999999999833,-2.4204866691347755,0.36651742987141916,-0.4283737931808315,-0.051805840474083195,0
-24.955,-2.512000000000051,-2.673564995130375,-0.07347881125077141,-0.6287640588926804,0.11253375876914211,0
-25.319999999999997,0.2679999999999767,-2.6671102196246204,0.37954819619090163,-0.6831789820586728,-0.04140077358071208,0
-21.639999999999993,-1.753999999999965,-2.6699110237498185,0.3013218583103892,-0.7657245856039158,0.12706373600600285,0
-21.215,1.323999999999967,-2.5702972761065173,-0.04120599019335897,-1.0395067449456545,0.1645331250685957,0
-25.759999999999994,-1.0259999999999811,-2.781091761322439,-0.06786983030638608,-0.9330910698604802,0.05897773989774666,0
-22.005,0.5900000000000256,-2.6130167932205843,0.22101202876641662,-0.5634074431202084,0.09852923181006883,0
-20.00000000000001,0.7900000000000125,-2.5061454110177523,-0.06349277114891969,-0.5246744347084925,0.1949428884146093,0
-20.400000000000006,-4.582000000000013,-2.5864628093049777,0.013718700014929816,-0.6667973086028011,0.12466116337693005,0
-24.065,1.3980000000000112,-2.588721451593476,0.3786751377972171,-0.5614662918108158,-0.07314898928343261,0
-19.245000000000008,-0.7200000000000317,-2.5216379585925193,-0.027424402543871584,-0.6132872445734235,0.32418846486266656,0
-18.79,-1.9759999999999662,-2.4559513563854956,0.22562675357178813,-0.4265529856568596,0.060211222297201085,0
-20.684999999999995,-4.672000000000023,-2.4308560649265507,0.3125708231395036,-0.5500939057883544,-0.02858582797305665,0
-22.185,4.167999999999962,-2.5224223018729695,0.2508804084866432,-0.6187179457269975,0.10179103565301995,0
-18.209999999999994,-1.1599999999999975,-2.397177127833195,0.37297272745699267,-0.5039936330297552,0.045184292113431904,0
-22.970000000000002,-6.899999999999993,-2.450975566386946,0.4691919482036558,-0.5252835244659636,-0.2452473750577266,0
-26.814999999999998,3.3739999999999606,-2.7145854738890183,0.4021773623522157,-0.7462566332893276,0.07569834871903836,0
-21.435000000000002,-3.3640000000000105,-2.6887235117663817,-0.11998448775737447,-0.6502800245017654,0.15934662718261364,0
-25.379999999999995,3.473999999999985,-2.596640952879606,0.03511480618378944,-0.567334836836974,0.11310763491054585,0
-27.995,-1.9779999999999598,-2.786983668044077,0.18799286250473424,-0.8667213107527748,0.056671600391922636,0
-24.909999999999993,6.244000000000025,-2.623792736308442,0.0905374479904076,-0.8093956416580215,0.1588782153911277,0
-18.290000000000003,0.4520000000000337,-2.217544723331903,-0.03160386441668808,-0.9341155340199856,0.48715547346716226,0
-20.350000000000005,-1.3719999999999768,-2.4911233669927144,-0.041730722272383704,-0.8132974282530543,0.20788647859715276,0
-26.954999999999995,-0.09799999999998388,-2.690905157915396,0.14186446413090012,-0.7404296029080643,0.09314697122227727,0
-24.58,3.157999999999987,-2.574655570805916,0.4469601981413024,-0.7046599326094256,0.051783883877678814,0
-22.060000000000002,-0.02200000000002511,-2.541545202018316,0.4448216763618177,-0.5153453654009663,-0.08671400764147354,0
-20.820000000000007,-0.45200000000000173,-2.4806437315302214,0.22975418663279182,-0.4769626039537056,-0.01568586819651919,0
-21.22,-2.547999999999975,-2.5568932268897173,0.06420339810118958,-0.698596692317507,0.03565819264125009,0
-17.904999999999998,-0.9299999999999518,-2.3759099758513926,0.23831294625466642,-0.5536635492773087,0.1091963299651614,0
-19.52,-2.950000000000017,-2.448070279811029,0.22160118074557283,-0.5703060571536205,0.09952554018835838,0
-21.915,-5.598000000000047,-2.5696555338488776,0.23042505038947989,-0.6779279867783037,0.027724349850415834,0
-26.314999999999998,-1.1799999999999962,-2.725675927750489,0.2233113615469712,-0.5719025091796519,-0.06395730066095114,0
-20.175000000000004,-0.14200000000000035,-2.5283134939957908,0.19807768684386007,-0.41166114230261797,0.04924580130767882,0
-19.79500000000001,-2.317999999999974,-2.441761505441978,0.35343604388060607,-0.4372143058315874,-0.060477064440851255,0
-22.355000000000004,-2.3559999999999492,-2.445175044048455,0.07012332545455927,-0.8333201267045671,0.2981967610729136,0
-24.499999999999996,4.966000000000053,-2.6390667572033046,0.05228404303384433,-0.73790657426835,0.20206431907296013,0
-16.815,-1.5779999999999879,-2.390199376541528,0.2024551010340002,-0.35973027162683713,0.10068191805982724,0
-18.025000000000002,0.2100000000000284,-2.3614012423425716,0.34782550810192436,-0.46278969071202136,0.03000291752115841,0
-22.18,-2.6380000000000408,-2.4577309148897535,0.30954550009892995,-0.5699639072819698,-0.07119800697950239,0
-22.065000000000005,4.5019999999999625,-2.525362607863631,0.16808092167331717,-0.4729999051358442,0.033268672120497535,0
-17.375,-3.3420000000000156,-2.3343005072228795,0.4022844900836296,-0.30673532445676865,-0.13497631013913522,0
-19.164999999999996,-1.789999999999985,-2.3196049997134343,0.3654754163245482,-0.4244904008372534,-0.06970089351546566,0
-22.61,1.5660000000000114,-2.546854285226872,-0.018594062354170757,-0.6961741097566215,0.19942108904286454,0
-19.380000000000003,2.071999999999994,-2.3724169301424767,0.3276928039676213,-0.581099577130994,0.06968592058805068,0
-15.855000000000002,-4.6480000000000175,-2.258377818893776,0.048348529973972675,-0.4115463944206954,0.1458941654440924,0
-16.74,-2.333999999999974,-2.2376197394523154,-0.009108759378924232,-0.39952338327107456,0.11440008387929292,0
-21.275000000000002,-6.143999999999991,-2.53707858277168,-0.09339928795390512,-0.6005513290110118,0.058872881685854396,0
-17.14,0.8640000000000274,-2.3174253197752073,0.26086718130761427,-0.30103558493333293,-0.006350756803120844,0
-14.090000000000007,-6.672000000000001,-2.222023049800962,-0.01051582245147582,-0.1450556448942364,0.10747781702172601,0
-13.260000000000005,-5.618000000000009,-1.9831313679394138,0.0302873947821791,-0.8260248609447679,0.351134389910834,0
-22.42000000000001,-2.3080000000000194,-2.439264257104611,0.32037903055501304,-0.6735735909159782,0.015372204257696512,0
-17.44,3.638000000000009,-2.20128405671011,-0.024591295363204656,-0.7392679132193724,0.4023658745012147,0
-14.77,-3.318000000000037,-2.2252517700889864,0.2376338467331391,-0.3614482626023483,0.05014595238501001,0
-14.160000000000002,-2.961999999999957,-2.1806506606431384,-0.1131259968687776,-0.8021919513421256,0.21704060793898128,0
-21.874999999999993,-4.863999999999983,-2.4912578400931182,0.18067949778331865,-0.524385715448222,-0.04027049185235741,0
-18.000000000000004,-4.8740000000000245,-2.4642152111364033,0.17285620279988703,-0.39267605061623617,0.028307312904772064,0
-21.235000000000003,2.4179999999999877,-2.454117447807437,0.1916762995158893,-0.6512623062648694,0.2744468807794651,0
-19.835000000000004,-1.3779999999999966,-2.4226146722326836,-0.01397733511484986,-0.9709249059640443,0.0793941332758023,0
-21.309999999999995,5.685999999999999,-2.458181974031714,0.18167416518110127,-0.7122509782578353,0.15406899506594585,0
-16.715,-3.3720000000000176,-2.2719087409774934,0.24860819002938392,-0.4036459106078427,0.047061236456138224,0
-16.640000000000004,0.2299999999999578,-2.200195203483149,0.3054692303493389,-0.4214507688240469,0.027865985509247897,0
-21.175,-2.302000000000014,-2.41647585394858,0.1605279244297581,-0.5272604662500182,0.04402465510931717,0
-17.635,1.8980000000000468,-2.3334919030300827,0.04898803368184317,-0.30725499809282464,0.08605094932286927,0
-15.600000000000001,-5.178000000000021,-2.2544593838821085,-0.022561218712085187,-0.2975367887381678,0.1425559293702806,0
-19.279999999999994,2.9620000000000015,-2.3089167504223087,0.005447101229102328,-0.5612456678869142,0.26445150290015257,0
-21.409999999999997,-4.303999999999981,-2.447110732331778,0.08718514828725239,-1.0119608880728055,0.1653416146753633,0
-17.954999999999995,5.5699999999999905,-2.204468182743535,-0.1826025773555891,-1.169824305086973,0.32185028357858086,0
-17.44,-1.3619999999999983,-2.3172974449046397,-0.03773036787192705,-0.45576277332416965,0.1894815402951582,0
-19.544999999999998,-1.7699999999999791,-2.3370048086637785,-0.033896913968319835,-0.4475454100787608,0.13738353957719765,0
-23.50500000000001,-2.8219999999999796,-2.506009346675202,0.01894393759273522,-0.6180106891780998,0.07840558816494114,0
-20.950000000000003,0.3739999999999881,-2.4407167429800207,0.35455528777212736,-0.5390101826114333,-0.04449942363956479,0
-16.16000000000001,1.4219999999999713,-2.272424970022137,-0.04176201674364397,-0.5528909627637791,0.34746267661665936,0
-16.529999999999998,-6.741999999999988,-2.309481004783816,-0.12739212974955139,-0.6041237066383545,0.07272584000730813,0
-19.394999999999996,-8.03999999999997,-2.3768048219970748,0.13040340815784665,-0.8599307144959965,-0.06823595386920298,0
-16.625000000000004,-0.6400000000000441,-2.234419781328888,0.40321778022998367,-0.47866283684806027,0.061491198717231584,0
-9.945,-2.3160000000000203,-1.8645202082076318,-0.09509424719339361,-0.9420445477646612,0.3752806499992031,0
-21.014999999999997,-2.868000000000052,-2.39571051594056,-0.04390179621825642,-0.4626000089578143,0.09943771265618273,0
-21.599999999999994,-0.46800000000008346,-2.4329768481386203,0.09794327370454257,-0.4299408660694212,-0.002742955679777274,0
-19.979999999999993,-3.4160000000000323,-2.4973224862620875,0.06172996393580453,-0.4919258903299125,0.1116926064671317,0
-23.525000000000002,-4.243999999999971,-2.522042010303442,0.32548060075923985,-0.5918872315132602,-0.05098234099362041,0
-25.054999999999996,3.9960000000000013,-2.6123083236475124,0.04762097898883024,-0.9271787916793596,0.30032688250662554,0
-20.165000000000003,-0.6700000000000719,-2.4444842529894433,0.39154671007934255,-0.47418109464993974,-0.02779821160962825,0
-17.015,-1.3920000000000048,-2.304043128176925,0.16972209573796992,-0.26773414730890127,0.03207439588665029,0
-19.335000000000004,-5.374000000000001,-2.3464420318961774,0.3394619965479549,-0.43510580878459326,-0.08551364811673007,0
-24.180000000000003,-3.194000000000031,-2.590313141502883,0.21989831566508264,-0.6089719269261961,-0.04640551559170289,0
-15.865000000000004,-2.3239999999999954,-2.23482103726125,-0.08395951394155224,-0.90046063259279,0.43107862300866623,0
-20.674999999999997,-2.2780000000000165,-2.5501041683370023,0.09956248359041496,-0.43079172006645555,0.07933319518180838,0
-21.074999999999992,-0.4700000000000024,-2.4417108980177487,0.092789558986998,-0.5688641818519242,0.1197277759106573,0
-18.524999999999995,-1.4059999999999802,-2.3825164956745226,0.06876141007558288,-0.44537543948213937,0.1538510006444793,0
-17.800000000000008,-4.893999999999946,-2.3432002753108025,0.10764861631001682,-0.768991010575883,0.3013162791299984,0
-23.45,-2.6120000000000196,-2.572679873966706,0.155142969758326,-0.7767704033781963,0.22000172486701045,0
-27.405,-1.3380000000000276,-2.785294142336603,-0.10048085936470076,-0.7819018580395035,0.12526649096370382,0
-20.41,0.1420000000000563,-2.52146629287904,0.2546569104925895,-0.445963423926892,-0.007026113769740047,0
-18.170000000000012,5.9399999999999595,-2.383322880034172,0.14266274963203693,-0.5451977090432341,0.2893384860351848,0
-18.925000000000004,-2.457999999999995,-2.361977961541287,0.1368962024610572,-0.531167580585427,0.08597765323324415,0
-16.325000000000003,1.2800000000000207,-2.2172617284335665,0.3724662789779111,-0.4415348093167441,0.008753732049650485,0
-15.70999999999999,0.2980000000000276,-2.363198730496311,-0.09457258079556273,-0.5953789411136944,0.2767735030930625,0
-18.884999999999998,-2.639999999999973,-2.354732454235904,0.21666172094683717,-0.34259361639146313,-0.007612238848655044,0
-22.430000000000003,0.9299999999999908,-2.553381749663202,0.015078703855579636,-0.49225177412469334,0.10060132020219786,0
-18.740000000000002,0.9020000000000108,-2.4102515868574725,0.3097334340257427,-0.35512305622489837,-0.027462481238111215,0
-17.610000000000003,-2.814000000000023,-2.321613424212003,0.48842558423630333,-0.36650438720151557,-0.12278868125421095,0
-18.990000000000002,-4.009999999999963,-2.376105643401744,0.10928284325250955,-0.4384866930681571,0.0668114344842791,0
-22.81000000000001,-0.28599999999999604,-2.524238290450231,0.3169244471127964,-0.7266324029286897,0.05057429930531001,0
